"Leaf_ID";"Experiment";"Phenotyping_type";"LMA";"WCf";"WQ";"An";"PSI";"WUEintr";"WUEinst"
"4771_2022-07-12_HD";"Greenhouse";"HT";6,20492071467603;0,737365269461078;123,14;NA;NA;NA;NA
"4779_2022-07-12_HD";"Greenhouse";"HT";5,36033848333504;0,721601763409258;98,21;NA;NA;NA;NA
"4778_2022-07-12_HD";"Greenhouse";"HT";3,79708326452131;0,729162462159435;72,26;NA;NA;NA;NA
"6628_2022-07-12_HD";"Greenhouse";"HT";3,69380939033723;0,70859375;63,49;NA;NA;NA;NA
"6624_2022-07-12_HD";"Greenhouse";"HT";4,0531458840736;0,7;66,85;NA;NA;NA;NA
"6627_2022-07-12_HD";"Greenhouse";"HT";2,88459492412777;0,742875157629256;58,91;NA;NA;NA;NA
"4264_2022-07-12_HD";"Greenhouse";"HT";4,80718663667787;0,739016897081413;96,22;NA;NA;NA;NA
"4267_2022-07-12_HD";"Greenhouse";"HT";4,88499571996724;0,677591036414566;72,57;NA;NA;NA;NA
"4263_2022-07-12_HD";"Greenhouse";"HT";3,03596895889073;0,773628691983122;73,34;NA;NA;NA;NA
"5640_2022-07-12_HD";"Greenhouse";"HT";4,95714596083557;0,719005613472334;89,66;NA;NA;NA;NA
"5648_2022-07-12_HD";"Greenhouse";"HT";5,64469531499255;0,70704845814978;96,3;NA;NA;NA;NA
"5644_2022-07-12_HD";"Greenhouse";"HT";2,65824122728597;0,744353741496599;54,71;NA;NA;NA;NA
"4518_2022-07-12_HD";"Greenhouse";"HT";5,24291750309835;0,709333333333333;90,44;NA;NA;NA;NA
"4510_2022-07-12_HD";"Greenhouse";"HT";5,30516476972984;0,722016308376575;97,4;NA;NA;NA;NA
"4517_2022-07-12_HD";"Greenhouse";"HT";4,41672650962575;0,72946273830156;84,18;NA;NA;NA;NA
"5127_2022-07-12_HD";"Greenhouse";"HT";4,98826959415131;0,732676269901441;96,64;NA;NA;NA;NA
"5120_2022-07-12_HD";"Greenhouse";"HT";5,08305520470382;0,704036243822076;85,47;NA;NA;NA;NA
"4436_2022-07-12_HD";"Greenhouse";"HT";3,97392209017897;0,704004214963119;66,81;NA;NA;NA;NA
"4430_2022-07-12_HD";"Greenhouse";"HT";6,72977834922797;0,682443257676903;102,23;NA;NA;NA;NA
"4437_2022-07-12_HD";"Greenhouse";"HT";5,01514909565128;0,717304625199362;89,95;NA;NA;NA;NA
"5670_2022-07-12_HD";"Greenhouse";"HT";4,45492369596781;0,690363815142576;70,21;NA;NA;NA;NA
"5675_2022-07-12_HD";"Greenhouse";"HT";4,87226332451989;0,696028243601059;78,86;NA;NA;NA;NA
"5677_2022-07-12_HD";"Greenhouse";"HT";5,08164049409856;0,72432847275518;94,38;NA;NA;NA;NA
"4613_2022-07-12_HD";"Greenhouse";"HT";5,06607867744069;0,664071294559099;70,79;NA;NA;NA;NA
"4614_2022-07-12_HD";"Greenhouse";"HT";4,4917061717046;0,706018518518518;76,25;NA;NA;NA;NA
"4616_2022-07-12_HD";"Greenhouse";"HT";5,61074226046628;0,702028549962434;93,44;NA;NA;NA;NA
"5393_2022-07-12_HD";"Greenhouse";"HT";6,28838864038644;0,702077747989276;104,75;NA;NA;NA;NA
"5390_2022-07-12_HD";"Greenhouse";"HT";6,54162183872821;0,712973308504035;114,86;NA;NA;NA;NA
"5399_2022-07-12_HD";"Greenhouse";"HT";4,24979065820492;0,742808219178082;86,76;NA;NA;NA;NA
"6655_2022-07-12_HD";"Greenhouse";"HT";5,44663583025597;0,709214501510574;93,9;NA;NA;NA;NA
"6650_2022-07-12_HD";"Greenhouse";"HT";3,84235400388967;0,763414634146341;87,64;NA;NA;NA;NA
"6654_2022-07-12_HD";"Greenhouse";"HT";3,59477964796894;0,729968119022317;68,69;NA;NA;NA;NA
"6548_2022-07-12_HD";"Greenhouse";"HT";6,6335780280702;0,719053325344518;120,01;NA;NA;NA;NA
"6541_2022-07-12_HD";"Greenhouse";"HT";6,67177521441225;0,712263575350824;116,74;NA;NA;NA;NA
"6544_2022-07-12_HD";"Greenhouse";"HT";4,63176252162547;0,729197684036394;88,16;NA;NA;NA;NA
"6236_2022-07-12_HD";"Greenhouse";"HT";3,66975931004779;0,774434782608696;89,06;NA;NA;NA;NA
"6233_2022-07-12_HD";"Greenhouse";"HT";5,2740411364141;0,733142448103078;102,42;NA;NA;NA;NA
"6235_2022-07-12_HD";"Greenhouse";"HT";2,28758704870751;0,782368775235532;58,13;NA;NA;NA;NA
"5023_2022-07-12_HD";"Greenhouse";"HT";4,12388141433667;0,769747235387046;97,45;NA;NA;NA;NA
"5021_2022-07-12_HD";"Greenhouse";"HT";4,4846326186783;0,709440879926673;77,4;NA;NA;NA;NA
"5029_2022-07-12_HD";"Greenhouse";"HT";2,29466060173382;0,738387096774194;45,78;NA;NA;NA;NA
"4457_2022-07-12_HD";"Greenhouse";"HT";4,0899283598104;0,733793738489871;79,69;NA;NA;NA;NA
"4455_2022-07-12_HD";"Greenhouse";"HT";3,56082659344267;0,752750491159136;76,63;NA;NA;NA;NA
"4459_2022-07-12_HD";"Greenhouse";"HT";3,48584693136382;0,738983050847458;69,76;NA;NA;NA;NA
"5587_2022-07-13_HD";"Greenhouse";"HT";3,58770609494264;0,731640211640212;69,14;NA;NA;NA;NA
"5589_2022-07-13_HD";"Greenhouse";"HT";4,53131806865192;0,697544853635505;73,87;NA;NA;NA;NA
"5586_2022-07-13_HD";"Greenhouse";"HT";3,89894242810012;0,71440414507772;68,94;NA;NA;NA;NA
"4096_2022-07-13_HD";"Greenhouse";"HT";2,77990633933844;0,804087736789631;80,65;NA;NA;NA;NA
"4090_2022-07-13_HD";"Greenhouse";"HT";4,63459194283599;0,727;87,24;NA;NA;NA;NA
"4099_2022-07-13_HD";"Greenhouse";"HT";5,40843864391392;0,723571945046999;100,07;NA;NA;NA;NA
"6399_2022-07-13_HD";"Greenhouse";"HT";4,52000038380983;0,706341911764706;76,85;NA;NA;NA;NA
"6396_2022-07-13_HD";"Greenhouse";"HT";7,56587231693739;0,666375545851528;106,82;NA;NA;NA;NA
"6398_2022-07-13_HD";"Greenhouse";"HT";4,62610367920442;0,714659685863874;81,9;NA;NA;NA;NA
"5025_2022-07-13_HD";"Greenhouse";"HT";3,10528977854854;0,755295429208473;67,75;NA;NA;NA;NA
"5024_2022-07-13_HD";"Greenhouse";"HT";4,65156847009913;0,69945155393053;76,52;NA;NA;NA;NA
"5020_2022-07-13_HD";"Greenhouse";"HT";2,59174982883869;0,781123058542413;65,38;NA;NA;NA;NA
"4110_2022-07-13_HD";"Greenhouse";"HT";5,80880174520286;0,723687752355316;107,54;NA;NA;NA;NA
"4111_2022-07-13_HD";"Greenhouse";"HT";4,69683920946749;0,705150976909414;79,4;NA;NA;NA;NA
"4117_2022-07-13_HD";"Greenhouse";"HT";5,99837296630788;0,741620962827544;121,7;NA;NA;NA;NA
"6342_2022-07-13_HD";"Greenhouse";"HT";4,7109863155201;0,681034482758621;71,1;NA;NA;NA;NA
"6343_2022-07-13_HD";"Greenhouse";"HT";3,88479532204751;0,704731182795699;65,54;NA;NA;NA;NA
"6345_2022-07-13_HD";"Greenhouse";"HT";3,52121469649536;0,72158836689038;64,51;NA;NA;NA;NA
"5897_2022-07-13_HD";"Greenhouse";"HT";4,61337128375707;0,734446254071661;90,19;NA;NA;NA;NA
"5892_2022-07-13_HD";"Greenhouse";"HT";4,18612868096816;0,738373121131742;83,51;NA;NA;NA;NA
"5893_2022-07-13_HD";"Greenhouse";"HT";3,46604098289017;0,797185430463576;96,3;NA;NA;NA;NA
"4458_2022-07-13_HD";"Greenhouse";"HT";6,1582352647024;0,673932584269663;89,97;NA;NA;NA;NA
"4450_2022-07-13_HD";"Greenhouse";"HT";5,51312722870325;0,680049261083744;82,83;NA;NA;NA;NA
"4453_2022-07-13_HD";"Greenhouse";"HT";3,1137780421801;0,749886363636364;65,99;NA;NA;NA;NA
"4329_2022-07-13_HD";"Greenhouse";"HT";5,05617570320386;0,773940543959519;122,36;NA;NA;NA;NA
"4328_2022-07-13_HD";"Greenhouse";"HT";5,544250862019;0,723234463276836;102,41;NA;NA;NA;NA
"4320_2022-07-13_HD";"Greenhouse";"HT";2,9751364028645;0,768136714443219;69,67;NA;NA;NA;NA
"5731_2022-07-13_HD";"Greenhouse";"HT";4,86943390330937;0,719249592169657;88,18;NA;NA;NA;NA
"5735_2022-07-13_HD";"Greenhouse";"HT";5,5003948332559;0,694099134539732;88,22;NA;NA;NA;NA
"5734_2022-07-13_HD";"Greenhouse";"HT";4,39409113994157;0,738772077375946;87,84;NA;NA;NA;NA
"6640_2022-07-13_HD";"Greenhouse";"HT";5,5626420998874;0,696370656370656;90,18;NA;NA;NA;NA
"6647_2022-07-13_HD";"Greenhouse";"HT";5,80597232399234;0,704960460100647;98,06;NA;NA;NA;NA
"6641_2022-07-13_HD";"Greenhouse";"HT";5,42824459238758;0,734463667820069;106,13;NA;NA;NA;NA
"4759_2022-07-13_HD";"Greenhouse";"HT";5,25847931975622;0,726086956521739;98,53;NA;NA;NA;NA
"4752_2022-07-13_HD";"Greenhouse";"HT";4,28798784454698;0,718570102135562;77,39;NA;NA;NA;NA
"4753_2022-07-13_HD";"Greenhouse";"HT";3,45330858744281;0,735822510822511;67,99;NA;NA;NA;NA
"4425_2022-07-13_HD";"Greenhouse";"HT";3,508482301048;0,715922107674685;62,5;NA;NA;NA;NA
"4426_2022-07-13_HD";"Greenhouse";"HT";6,84154048704361;0,696231155778894;110,84;NA;NA;NA;NA
"4429_2022-07-13_HD";"Greenhouse";"HT";3,71078591760037;0,733705583756345;72,27;NA;NA;NA;NA
"4494_2022-07-13_HD";"Greenhouse";"HT";5,75787216341346;0,698295033358043;94,2;NA;NA;NA;NA
"4492_2022-07-13_HD";"Greenhouse";"HT";6,52181589025456;0,678745644599303;97,4;NA;NA;NA;NA
"4499_2022-07-13_HD";"Greenhouse";"HT";6,00544651933418;0,747020262216925;125,35;NA;NA;NA;NA
"4048_2022-07-13_HD";"Greenhouse";"HT";5,38014443180869;0,690309446254072;84,77;NA;NA;NA;NA
"4533_2022-07-13_HD";"Greenhouse";"HT";4,29647610817854;0,764938080495356;98,83;NA;NA;NA;NA
"4530_2022-07-13_HD";"Greenhouse";"HT";4,71947457915167;0,743187066974596;96,54;NA;NA;NA;NA
"4536_2022-07-13_HD";"Greenhouse";"HT";2,95957458620662;0,765470852017937;68,28;NA;NA;NA;NA
"7285_2022-07-13_HD";"Greenhouse";"HT";3,86498937357385;0,724596774193548;71,88;NA;NA;NA;NA
"6351_2022-07-13_HD";"Greenhouse";"HT";5,02505206988811;0,7225;92,48;NA;NA;NA;NA
"6352_2022-07-13_HD";"Greenhouse";"HT";4,49877972473091;0,748218527315915;94,5;NA;NA;NA;NA
"4104_2022-07-13_HD";"Greenhouse";"HT";6,38600367214947;0,729376498800959;121,66;NA;NA;NA;NA
"4100_2022-07-13_HD";"Greenhouse";"HT";4,0531458840736;0,751948051948052;86,85;NA;NA;NA;NA
"4107_2022-07-13_HD";"Greenhouse";"HT";3,38823189960079;0,751813471502591;72,55;NA;NA;NA;NA
"5861_2022-07-13_HD";"Greenhouse";"HT";4,9231929063093;0,738542449286251;98,3;NA;NA;NA;NA
"5868_2022-07-13_HD";"Greenhouse";"HT";5,84982835275544;0,721923335574983;107,35;NA;NA;NA;NA
"5867_2022-07-13_HD";"Greenhouse";"HT";3,90177184931064;0,735062439961575;76,52;NA;NA;NA;NA
"4535_2022-07-13_HD";"Greenhouse";"HT";5,12691123346692;0,744428772919605;105,56;NA;NA;NA;NA
"4531_2022-07-13_HD";"Greenhouse";"HT";5,56405681049266;0,752173913043478;119,37;NA;NA;NA;NA
"4532_2022-07-13_HD";"Greenhouse";"HT";3,29061686783777;0,797210113339146;91,44;NA;NA;NA;NA
"4702_2022-07-13_HD";"Greenhouse";"HT";5,40985335451918;0,732212885154062;104,56;NA;NA;NA;NA
"4704_2022-07-13_HD";"Greenhouse";"HT";4,94441356538822;0,740341753343239;99,65;NA;NA;NA;NA
"4709_2022-07-13_HD";"Greenhouse";"HT";3,08265440886436;0,751255707762557;65,81;NA;NA;NA;NA
"7286_2022-07-13_HD";"Greenhouse";"HT";4,69542449886223;0,710131004366812;81,31;NA;NA;NA;NA
"6350_2022-07-13_HD";"Greenhouse";"HT";5,72533381949245;0,696626686656672;92,93;NA;NA;NA;NA
"6355_2022-07-13_HD";"Greenhouse";"HT";4,23564355215231;0,770222563315426;100,36;NA;NA;NA;NA
"4044_2022-07-13_HD";"Greenhouse";"HT";4,59215062467815;0,724915254237288;85,54;NA;NA;NA;NA
"4041_2022-07-13_HD";"Greenhouse";"HT";6,68733703107013;0,698725302740599;109,63;NA;NA;NA;NA
"4047_2022-07-13_HD";"Greenhouse";"HT";3,43067321775863;0,765926640926641;79,35;NA;NA;NA;NA
"5901_2022-07-13_HD";"Greenhouse";"HT";4,53839162167822;0,740453074433657;91,52;NA;NA;NA;NA
"5904_2022-07-13_HD";"Greenhouse";"HT";5,02929620170389;0,716280925778133;89,75;NA;NA;NA;NA
"5903_2022-07-13_HD";"Greenhouse";"HT";5,00807554262497;0,737193763919822;99,3;NA;NA;NA;NA
"4634_2022-07-13_HD";"Greenhouse";"HT";5,02080793807233;0,739809384164223;100,91;NA;NA;NA;NA
"4630_2022-07-13_HD";"Greenhouse";"HT";6,16389410712345;0,690113798008535;97,03;NA;NA;NA;NA
"4632_2022-07-13_HD";"Greenhouse";"HT";3,36276710870609;0,73559510567297;66,13;NA;NA;NA;NA
"6485_2022-07-13_HD";"Greenhouse";"HT";4,81426018970418;0,743169811320755;98,47;NA;NA;NA;NA
"6480_2022-07-13_HD";"Greenhouse";"HT";2,93269508470666;0,770939226519337;69,77;NA;NA;NA;NA
"6483_2022-07-13_HD";"Greenhouse";"HT";3,53536180254797;0,723867403314917;65,51;NA;NA;NA;NA
"4636_2022-07-13_HD";"Greenhouse";"HT";5,71826026646614;0,694943396226415;92,08;NA;NA;NA;NA
"4631_2022-07-13_HD";"Greenhouse";"HT";4,77464829275686;0,686920222634508;74,05;NA;NA;NA;NA
"4633_2022-07-13_HD";"Greenhouse";"HT";4,30496437181011;0,734467713787085;84,17;NA;NA;NA;NA
"7805_2022-07-13_HD";"Greenhouse";"HT";4,68269210341488;0,736464968152866;92,5;NA;NA;NA;NA
"7808_2022-07-13_HD";"Greenhouse";"HT";6,01393478296575;0,714889336016097;106,59;NA;NA;NA;NA
"7811_2022-07-13_HD";"Greenhouse";"HT";2,73887973178586;0,858376005852231;117,34;NA;NA;NA;NA
"5905_2022-07-13_HD";"Greenhouse";"HT";4,95431653962504;0,720063948840927;90,08;NA;NA;NA;NA
"5908_2022-07-13_HD";"Greenhouse";"HT";4,69542449886223;0,740500390930414;94,71;NA;NA;NA;NA
"5900_2022-07-13_HD";"Greenhouse";"HT";5,84558422093966;0,71145251396648;101,88;NA;NA;NA;NA
"6486_2022-07-13_HD";"Greenhouse";"HT";5,2556498985457;0,72358630952381;97,25;NA;NA;NA;NA
"6482_2022-07-13_HD";"Greenhouse";"HT";4,57658880802028;0,72468085106383;85,15;NA;NA;NA;NA
"6484_2022-07-13_HD";"Greenhouse";"HT";3,39389074202184;0,716094674556213;60,51;NA;NA;NA;NA
"4146_2022-07-18_HD";"Greenhouse";"HT";4,36862634904687;0,68933601609658;68,52;NA;NA;NA;NA
"4144_2022-07-18_HD";"Greenhouse";"HT";3,66410046762675;0,693127962085308;58,5;NA;NA;NA;NA
"4141_2022-07-18_HD";"Greenhouse";"HT";3,91026011294221;0,685193621867882;60,16;NA;NA;NA;NA
"6319_2022-07-18_HD";"Greenhouse";"HT";3,47594395712699;0,738617021276596;69,43;NA;NA;NA;NA
"6314_2022-07-18_HD";"Greenhouse";"HT";6,29546219341275;0,679394812680115;94,3;NA;NA;NA;NA
"6318_2022-07-18_HD";"Greenhouse";"HT";3,43067321775863;0,736984815618221;67,95;NA;NA;NA;NA
"5613_2022-07-18_HD";"Greenhouse";"HT";5,85831661638701;0,701226551226551;97,19;NA;NA;NA;NA
"5618_2022-07-18_HD";"Greenhouse";"HT";4,75059821246742;0,708253692441355;81,52;NA;NA;NA;NA
"5614_2022-07-18_HD";"Greenhouse";"HT";5,08871404712487;0,717439120188531;91,33;NA;NA;NA;NA
"5890_2022-07-18_HD";"Greenhouse";"HT";4,29364668696802;0,752244897959184;92,15;NA;NA;NA;NA
"5899_2022-07-18_HD";"Greenhouse";"HT";4,46341195959938;0,761165783497351;100,55;NA;NA;NA;NA
"5895_2022-07-18_HD";"Greenhouse";"HT";2,92845095289087;0,772777167947311;70,4;NA;NA;NA;NA
"5585_2022-07-18_HD";"Greenhouse";"HT";5,13115536528271;0,725018953752843;95,63;NA;NA;NA;NA
"5580_2022-07-18_HD";"Greenhouse";"HT";4,48604732928356;0,73419949706622;87,59;NA;NA;NA;NA
"5584_2022-07-18_HD";"Greenhouse";"HT";4,03192522499468;0,725697786333013;75,4;NA;NA;NA;NA
"5738_2022-07-18_HD";"Greenhouse";"HT";6,26716798130752;0,722604884157796;115,4;NA;NA;NA;NA
"5733_2022-07-18_HD";"Greenhouse";"HT";5,96583462238687;0,717548559946417;107,13;NA;NA;NA;NA
"5737_2022-07-18_HD";"Greenhouse";"HT";5,12832594407218;0,710231814548361;88,85;NA;NA;NA;NA
"4714_2022-07-18_HD";"Greenhouse";"HT";4,35447924299426;0,742426778242678;88,72;NA;NA;NA;NA
"4718_2022-07-18_HD";"Greenhouse";"HT";2,40217860773367;0,776284584980237;58,92;NA;NA;NA;NA
"4711_2022-07-18_HD";"Greenhouse";"HT";4,29223197636276;0,736631944444444;84,86;NA;NA;NA;NA
"4323_2022-07-18_HD";"Greenhouse";"HT";4,49453559291512;0,723979148566464;83,33;NA;NA;NA;NA
"4322_2022-07-18_HD";"Greenhouse";"HT";3,70795649638985;0,756864564007421;81,59;NA;NA;NA;NA
"4327_2022-07-18_HD";"Greenhouse";"HT";3,90460127052117;0,797950219619327;109;NA;NA;NA;NA
"4424_2022-07-18_HD";"Greenhouse";"HT";4,70108334128327;0,691743970315399;74,57;NA;NA;NA;NA
"4421_2022-07-18_HD";"Greenhouse";"HT";6,24028847980756;0,688268551236749;97,39;NA;NA;NA;NA
"4420_2022-07-18_HD";"Greenhouse";"HT";4,52424451562561;0,71674047829938;80,92;NA;NA;NA;NA
"6051_2022-07-18_HD";"Greenhouse";"HT";2,90157145139091;0,732245430809399;56,09;NA;NA;NA;NA
"6050_2022-07-18_HD";"Greenhouse";"HT";3,36701124052188;0,766666666666667;78,2;NA;NA;NA;NA
"5284_2022-07-18_HD";"Greenhouse";"HT";4,43370303688889;0,728187337380746;83,96;NA;NA;NA;NA
"5289_2022-07-18_HD";"Greenhouse";"HT";3,08265440886436;0,747800925925926;64,61;NA;NA;NA;NA
"5280_2022-07-18_HD";"Greenhouse";"HT";3,20856365273261;0,761764705882353;72,52;NA;NA;NA;NA
"6643_2022-07-18_HD";"Greenhouse";"HT";5,75504274220294;0,714526315789474;101,82;NA;NA;NA;NA
"6649_2022-07-18_HD";"Greenhouse";"HT";5,11842296983535;0,742307692307692;104,22;NA;NA;NA;NA
"6646_2022-07-18_HD";"Greenhouse";"HT";3,7461536827319;0,753674418604651;81,02;NA;NA;NA;NA
"4094_2022-07-18_HD";"Greenhouse";"HT";5,15520544557215;0,704939271255061;87,06;NA;NA;NA;NA
"4091_2022-07-18_HD";"Greenhouse";"HT";5,22028213341417;0,729074889867841;99,3;NA;NA;NA;NA
"4097_2022-07-18_HD";"Greenhouse";"HT";3,88621003265277;0,72935960591133;74,03;NA;NA;NA;NA
"6340_2022-07-18_HD";"Greenhouse";"HT";5,49898012265064;0,693212312549329;87,83;NA;NA;NA;NA
"6348_2022-07-18_HD";"Greenhouse";"HT";5,0802257834933;0,665018656716418;71,29;NA;NA;NA;NA
"6344_2022-07-18_HD";"Greenhouse";"HT";3,18168415123265;0,748715083798883;67,01;NA;NA;NA;NA
"4281_2022-07-18_HD";"Greenhouse";"HT";5,51171251809799;0,656740088105727;74,54;NA;NA;NA;NA
"4287_2022-07-18_HD";"Greenhouse";"HT";5,85831661638701;0,646370623398804;75,69;NA;NA;NA;NA
"4282_2022-07-18_HD";"Greenhouse";"HT";4,06021943709991;0,785500747384155;105,1;NA;NA;NA;NA
"5615_2022-07-18_HD";"Greenhouse";"HT";4,00504572349472;0,717746759720837;71,99;NA;NA;NA;NA
"5619_2022-07-18_HD";"Greenhouse";"HT";6,12569692078139;0,717362924281984;109,9;NA;NA;NA;NA
"5616_2022-07-18_HD";"Greenhouse";"HT";4,19744636581025;0,719034090909091;75,93;NA;NA;NA;NA
"5285_2022-07-18_HD";"Greenhouse";"HT";5,03919917594072;0,700420521446594;83,28;NA;NA;NA;NA
"5287_2022-07-18_HD";"Greenhouse";"HT";5,03495504412494;0,696331058020478;81,61;NA;NA;NA;NA
"5286_2022-07-18_HD";"Greenhouse";"HT";3,82254805541601;0,728169014084507;72,38;NA;NA;NA;NA
"4143_2022-07-18_HD";"Greenhouse";"HT";4,98685488354605;0,63697219361483;61,85;NA;NA;NA;NA
"4145_2022-07-18_HD";"Greenhouse";"HT";5,14388776073006;0,636036036036036;63,54;NA;NA;NA;NA
"4147_2022-07-18_HD";"Greenhouse";"HT";4,69966863067801;0,730357142857143;89,98;NA;NA;NA;NA
"6052_2022-07-18_HD";"Greenhouse";"HT";5,11700825923009;0,732668144863267;99,13;NA;NA;NA;NA
"6058_2022-07-18_HD";"Greenhouse";"HT";4,39550585054683;0,745327868852459;90,93;NA;NA;NA;NA
"6053_2022-07-18_HD";"Greenhouse";"HT";3,11519275278536;0,762715517241379;70,78;NA;NA;NA;NA
"5943_2022-07-18_HD";"Greenhouse";"HT";5,50463896507169;0,710059612518629;95,29;NA;NA;NA;NA
"5946_2022-07-18_HD";"Greenhouse";"HT";7,3352744882798;0,672870662460568;106,65;NA;NA;NA;NA
"5949_2022-07-18_HD";"Greenhouse";"HT";3,60609733281103;0,762883720930233;82,01;NA;NA;NA;NA
"4872_2022-07-18_HD";"Greenhouse";"HT";3,92582192960008;0,732142857142857;75,85;NA;NA;NA;NA
"4871_2022-07-18_HD";"Greenhouse";"HT";5,46927119994015;0,724839857651246;101,84;NA;NA;NA;NA
"4874_2022-07-18_HD";"Greenhouse";"HT";4,72654813217798;0,752518518518519;101,59;NA;NA;NA;NA
"5001_2022-07-18_HD";"Greenhouse";"HT";4,10407546586301;0,730640668523677;78,69;NA;NA;NA;NA
"5002_2022-07-18_HD";"Greenhouse";"HT";3,97533680078423;0,767960363336086;93;NA;NA;NA;NA
"5008_2022-07-18_HD";"Greenhouse";"HT";4,23847297336283;0,746101694915254;88,04;NA;NA;NA;NA
"5860_2022-07-18_HD";"Greenhouse";"HT";5,26272345157201;0,756862745098039;115,8;NA;NA;NA;NA
"5863_2022-07-18_HD";"Greenhouse";"HT";5,99129941328157;0,710921501706485;104,15;NA;NA;NA;NA
"5865_2022-07-18_HD";"Greenhouse";"HT";4,10831959767879;0,721572387344199;75,26;NA;NA;NA;NA
"6706_2022-07-18_HD";"Greenhouse";"HT";5,78899579672921;0,710403397027601;100,38;NA;NA;NA;NA
"6701_2022-07-18_HD";"Greenhouse";"HT";6,2459473222286;0,703093476798924;104,55;NA;NA;NA;NA
"4290_2022-07-18_HD";"Greenhouse";"HT";4,53414748986244;0,705963302752294;76,95;NA;NA;NA;NA
"4295_2022-07-18_HD";"Greenhouse";"HT";5,51737136051904;0,6875;85,8;NA;NA;NA;NA
"4294_2022-07-18_HD";"Greenhouse";"HT";4,43228832628363;0,722251773049645;81,47;NA;NA;NA;NA
"6713_2022-07-18_HD";"Greenhouse";"HT";3,56507072525846;0,791907514450867;95,9;NA;NA;NA;NA
"6717_2022-07-18_HD";"Greenhouse";"HT";3,92299250838956;0,747449908925319;82,07;NA;NA;NA;NA
"6710_2022-07-18_HD";"Greenhouse";"HT";3,2453461284694;0,785807656395892;84,16;NA;NA;NA;NA
"5274_2022-07-18_HD";"Greenhouse";"HT";4,5539534383361;0,736794766966476;90,11;NA;NA;NA;NA
"5270_2022-07-18_HD";"Greenhouse";"HT";5,36599732575608;0,716940298507463;96,07;NA;NA;NA;NA
"5279_2022-07-18_HD";"Greenhouse";"HT";4,53131806865192;0,721961805555556;83,17;NA;NA;NA;NA
"5728_2022-07-18_HD";"Greenhouse";"HT";6,89388477943827;0,606063055780113;74,97;NA;NA;NA;NA
"5722_2022-07-18_HD";"Greenhouse";"HT";4,85670150786201;0,662770137524558;67,47;NA;NA;NA;NA
"5721_2022-07-18_HD";"Greenhouse";"HT";6,05071725870255;0,653403565640194;80,63;NA;NA;NA;NA
"4182_2022-07-18_HD";"Greenhouse";"HT";4,16773744309977;0,706865671641791;71,04;NA;NA;NA;NA
"4186_2022-07-18_HD";"Greenhouse";"HT";5,25140576672992;0,697473512632437;85,58;NA;NA;NA;NA
"4180_2022-07-18_HD";"Greenhouse";"HT";3,60892675402156;0,747175421209118;75,39;NA;NA;NA;NA
"4841_2022-07-19_HD";"Greenhouse";"HT";4,01353398712629;0,729809523809524;76,63;NA;NA;NA;NA
"4846_2022-07-19_HD";"Greenhouse";"HT";5,70269844980827;0,691347626339969;90,29;NA;NA;NA;NA
"4847_2022-07-19_HD";"Greenhouse";"HT";3,13641341186428;0,762379421221865;71,13;NA;NA;NA;NA
"5098_2022-07-19_HD";"Greenhouse";"HT";3,86357466296859;0,736644165863066;76,39;NA;NA;NA;NA
"5090_2022-07-19_HD";"Greenhouse";"HT";5,0618345456249;0,693401885175664;80,92;NA;NA;NA;NA
"5091_2022-07-19_HD";"Greenhouse";"HT";3,81264508117918;0,750924214417745;81,25;NA;NA;NA;NA
"4926_2022-07-19_HD";"Greenhouse";"HT";4,35023511117847;0,714749536178108;77,05;NA;NA;NA;NA
"4920_2022-07-19_HD";"Greenhouse";"HT";5,95451693754478;0,704008438818565;100,11;NA;NA;NA;NA
"4923_2022-07-19_HD";"Greenhouse";"HT";4,18612868096816;0,750716090985678;89,11;NA;NA;NA;NA
"6805_2022-07-19_HD";"Greenhouse";"HT";3,45613800865334;0,764189189189189;79,17;NA;NA;NA;NA
"6804_2022-07-19_HD";"Greenhouse";"HT";3,4575527192586;0,711792452830189;60,36;NA;NA;NA;NA
"6800_2022-07-19_HD";"Greenhouse";"HT";3,82679218723179;0,762510974539069;86,85;NA;NA;NA;NA
"6567_2022-07-19_HD";"Greenhouse";"HT";2,35690786836531;0,786683738796415;61,44;NA;NA;NA;NA
"6563_2022-07-19_HD";"Greenhouse";"HT";3,49999403741644;0,736528221512247;69,16;NA;NA;NA;NA
"6564_2022-07-19_HD";"Greenhouse";"HT";3,09963093612749;0,754096520763187;67,19;NA;NA;NA;NA
"4903_2022-07-19_HD";"Greenhouse";"HT";4,08285480678409;0,762273476112026;92,54;NA;NA;NA;NA
"4901_2022-07-19_HD";"Greenhouse";"HT";4,21300818246813;0,76477093206951;96,82;NA;NA;NA;NA
"4904_2022-07-19_HD";"Greenhouse";"HT";3,20573423152209;0,747942157953281;67,24;NA;NA;NA;NA
"5012_2022-07-19_HD";"Greenhouse";"HT";4,10124604465248;0,72728127939793;77,31;NA;NA;NA;NA
"5018_2022-07-19_HD";"Greenhouse";"HT";3,37974363596923;0,730361173814898;64,71;NA;NA;NA;NA
"5010_2022-07-19_HD";"Greenhouse";"HT";4,10973430828405;0,759320629660315;91,65;NA;NA;NA;NA
"5230_2022-07-19_HD";"Greenhouse";"HT";3,75181252515295;0,704017857142857;63,08;NA;NA;NA;NA
"5231_2022-07-19_HD";"Greenhouse";"HT";3,508482301048;0,716247139588101;62,6;NA;NA;NA;NA
